Country,Sex,Year,Prevalence,Indicator,Prevalence_pct,Population,GDP_per_capita,Income_group,Region,Absolute_count
Afghanistan,Men,1975,0.251040658526807,Blood Pressure,25.1,12773954.0,1074.0,,"Middle East, North Africa, Afghanistan & Pakistan",3206781.8241511406
Afghanistan,Men,1976,0.252481921805874,Blood Pressure,25.2,13059851.0,1105.0,,"Middle East, North Africa, Afghanistan & Pakistan",3297376.278978365
Afghanistan,Men,1977,0.254044186183753,Blood Pressure,25.4,13340756.0,1022.0,,"Middle East, North Africa, Afghanistan & Pakistan",3389141.50109602
Afghanistan,Men,1978,0.255709455745401,Blood Pressure,25.6,13611441.0,1070.0,,"Middle East, North Africa, Afghanistan & Pakistan",3480574.1700206366
Afghanistan,Men,1979,0.257459142285672,Blood Pressure,25.7,13655567.0,1023.0,,"Middle East, North Africa, Afghanistan & Pakistan",3515750.5672445274
Afghanistan,Men,1980,0.259258959212401,Blood Pressure,25.9,13169311.0,1019.0,,"Middle East, North Africa, Afghanistan & Pakistan",3414261.863404424
Afghanistan,Men,1981,0.261066610780281,Blood Pressure,26.1,11937581.0,1144.0,,"Middle East, North Africa, Afghanistan & Pakistan",3116503.8125850772
Afghanistan,Men,1982,0.262911794675949,Blood Pressure,26.3,10991378.0,1270.0,,"Middle East, North Africa, Afghanistan & Pakistan",2889762.9159417427
Afghanistan,Men,1983,0.264801691732571,Blood Pressure,26.5,10917982.0,1347.0,,"Middle East, North Africa, Afghanistan & Pakistan",2891100.1039057593
Afghanistan,Men,1984,0.266718923262507,Blood Pressure,26.7,11190221.0,1337.0,,"Middle East, North Africa, Afghanistan & Pakistan",2984643.6961894943
Afghanistan,Men,1985,0.268537180857703,Blood Pressure,26.9,11426852.0,1304.0,,"Middle East, North Africa, Afghanistan & Pakistan",3068534.622158205
Afghanistan,Men,1986,0.270139060186724,Blood Pressure,27.0,11420074.0,1344.0,,"Middle East, North Africa, Afghanistan & Pakistan",3085008.057622842
Afghanistan,Men,1987,0.271577400643142,Blood Pressure,27.2,11387818.0,1211.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",3092674.011437184
Afghanistan,Men,1988,0.272995035985522,Blood Pressure,27.3,11523298.0,1101.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",3145803.1521818936
Afghanistan,Men,1989,0.274337638078487,Blood Pressure,27.4,11874088.0,999.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",3257509.2562561054
Afghanistan,Men,1990,0.275730333397407,Blood Pressure,27.6,12045660.0,963.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",3321353.8477918096
Afghanistan,Men,1991,0.277155847471613,Blood Pressure,27.7,12238879.0,881.1704,Low income,"Middle East, North Africa, Afghanistan & Pakistan",3392076.8813475273
Afghanistan,Men,1992,0.278593859583683,Blood Pressure,27.9,13278974.0,843.87537,Low income,"Middle East, North Africa, Afghanistan & Pakistan",3699440.6179713774
Afghanistan,Men,1993,0.280055483769966,Blood Pressure,28.0,14943172.0,578.4028,Low income,"Middle East, North Africa, Afghanistan & Pakistan",4184917.26351781
Afghanistan,Men,1994,0.281611476157885,Blood Pressure,28.2,16250794.0,428.42456,Low income,"Middle East, North Africa, Afghanistan & Pakistan",4576410.0870777005
Afghanistan,Men,1995,0.283328255654546,Blood Pressure,28.3,17065836.0,632.94037,Low income,"Middle East, North Africa, Afghanistan & Pakistan",4835233.545166555
Afghanistan,Men,1996,0.285228018306936,Blood Pressure,28.5,17763266.0,600.1753,Low income,"Middle East, North Africa, Afghanistan & Pakistan",5066581.159838974
Afghanistan,Men,1997,0.287271499616728,Blood Pressure,28.7,18452091.0,570.59814,Low income,"Middle East, North Africa, Afghanistan & Pakistan",5300759.85263433
Afghanistan,Men,1998,0.289438116340899,Blood Pressure,28.9,19159996.0,545.03876,Low income,"Middle East, North Africa, Afghanistan & Pakistan",5545633.151339159
Afghanistan,Men,1999,0.291664488667249,Blood Pressure,29.2,19887785.0,518.65784,Low income,"Middle East, North Africa, Afghanistan & Pakistan",5800560.642749184
Afghanistan,Men,2000,0.293755330360394,Blood Pressure,29.4,20130327.0,502.37274,Low income,"Middle East, North Africa, Afghanistan & Pakistan",5913390.858147759
Afghanistan,Men,2001,0.295524281434236,Blood Pressure,29.6,20284307.0,489.682,Low income,"Middle East, North Africa, Afghanistan & Pakistan",5994505.2505664425
Afghanistan,Men,2002,0.297160963832117,Blood Pressure,29.7,21378117.0,796.8166,Low income,"Middle East, North Africa, Afghanistan & Pakistan",6352741.852635765
Afghanistan,Men,2003,0.298597161636498,Blood Pressure,29.9,22733049.0,842.8052,Low income,"Middle East, North Africa, Afghanistan & Pakistan",6788023.90674343
Afghanistan,Men,2004,0.299889538773068,Blood Pressure,30.0,23560654.0,869.03925,Low income,"Middle East, North Africa, Afghanistan & Pakistan",7065593.66125184
Afghanistan,Men,2005,0.300975283536711,Blood Pressure,30.1,24404567.0,964.4081,Low income,"Middle East, North Africa, Afghanistan & Pakistan",7345171.4724156605
Afghanistan,Men,2006,0.301812618972994,Blood Pressure,30.2,25424094.0,1057.0966,Low income,"Middle East, North Africa, Afghanistan & Pakistan",7673312.395155583
Afghanistan,Men,2007,0.302385030213277,Blood Pressure,30.2,25909852.0,1259.9967,Low income,"Middle East, North Africa, Afghanistan & Pakistan",7834751.379841535
Afghanistan,Men,2008,0.30280659512588,Blood Pressure,30.3,26482622.0,1319.6074,Low income,"Middle East, North Africa, Afghanistan & Pakistan",8019112.597825722
Afghanistan,Men,2009,0.303158229834593,Blood Pressure,30.3,27466101.0,1557.3207,Low income,"Middle East, North Africa, Afghanistan & Pakistan",8326574.559618145
Afghanistan,Men,2010,0.303429752672417,Blood Pressure,30.3,28284089.0,1627.6716,Low income,"Middle East, North Africa, Afghanistan & Pakistan",8582234.12983463
Afghanistan,Men,2011,0.303657382744929,Blood Pressure,30.4,29347708.0,1792.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",8911648.200842414
Afghanistan,Men,2012,0.303847223716514,Blood Pressure,30.4,30560034.0,1945.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",9285581.487582274
Afghanistan,Men,2013,0.304031294322244,Blood Pressure,30.4,31622704.0,2025.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",9614291.627089202
Afghanistan,Men,2014,0.304193068005631,Blood Pressure,30.4,32792523.0,2022.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",9975258.17901522
Afghanistan,Men,2015,0.304321156881429,Blood Pressure,30.4,33831764.0,1928.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",10295721.559819482
Algeria,Men,1975,0.306640257330756,Blood Pressure,30.7,15678596.0,4020.0,,"Middle East, North Africa, Afghanistan & Pakistan",4807688.712024962
Algeria,Men,1976,0.305859706594001,Blood Pressure,30.6,16409170.0,4157.0,,"Middle East, North Africa, Afghanistan & Pakistan",5018903.921651084
Algeria,Men,1977,0.305245953315046,Blood Pressure,30.5,17015994.0,4398.0,,"Middle East, North Africa, Afghanistan & Pakistan",5194063.310133103
Algeria,Men,1978,0.30480002110553,Blood Pressure,30.5,17506974.0,4812.0,,"Middle East, North Africa, Afghanistan & Pakistan",5336126.044693965
Algeria,Men,1979,0.304458378054159,Blood Pressure,30.4,18036655.0,5088.0,,"Middle East, North Africa, Afghanistan & Pakistan",5491410.726822437
Algeria,Men,1980,0.304203544277399,Blood Pressure,30.4,18607174.0,5024.0,,"Middle East, North Africa, Afghanistan & Pakistan",5660368.279786267
Algeria,Men,1981,0.304150260963632,Blood Pressure,30.4,19220704.0,4991.0,,"Middle East, North Africa, Afghanistan & Pakistan",5845982.137504726
Algeria,Men,1982,0.304238102220259,Blood Pressure,30.4,19872348.0,5145.0,,"Middle East, North Africa, Afghanistan & Pakistan",6045925.442180559
Algeria,Men,1983,0.304556557909919,Blood Pressure,30.5,20558115.0,5243.0,,"Middle East, North Africa, Afghanistan & Pakistan",6261108.741516274
Algeria,Men,1984,0.304884328454986,Blood Pressure,30.5,21271969.0,5361.0,,"Middle East, North Africa, Afghanistan & Pakistan",6485489.983480279
Algeria,Men,1985,0.305181568801488,Blood Pressure,30.5,22008544.0,5469.0,,"Middle East, North Africa, Afghanistan & Pakistan",6716601.984956576
Algeria,Men,1986,0.305334786620897,Blood Pressure,30.5,22745499.0,5262.0,,"Middle East, North Africa, Afghanistan & Pakistan",6944992.083750826
Algeria,Men,1987,0.305392384519488,Blood Pressure,30.5,23443624.0,5088.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",7159504.235138298
Algeria,Men,1988,0.305261072860048,Blood Pressure,30.5,24109536.0,4850.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",7359702.825517951
Algeria,Men,1989,0.304919003491161,Blood Pressure,30.5,24754485.0,4889.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7548112.898136893
Algeria,Men,1990,0.304465275046201,Blood Pressure,30.4,25375810.0,4697.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7726052.971170139
Algeria,Men,1991,0.303784255521146,Blood Pressure,30.4,25987928.0,4708.232,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7894723.360017145
Algeria,Men,1992,0.302830544722132,Blood Pressure,30.3,26628568.0,4850.223,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8063943.752610333
Algeria,Men,1993,0.301785688160784,Blood Pressure,30.2,27277048.0,4816.924,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8231822.701674737
Algeria,Men,1994,0.300620428336228,Blood Pressure,30.1,27887279.0,4856.9854,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8383485.758111896
Algeria,Men,1995,0.299336432400356,Blood Pressure,29.9,28470191.0,5142.384,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8522165.403696723
Algeria,Men,1996,0.297840296105259,Blood Pressure,29.8,29033044.0,5451.6343,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8647210.421797013
Algeria,Men,1997,0.296243065915926,Blood Pressure,29.6,29579301.0,5638.48,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8762662.815890014
Algeria,Men,1998,0.29443546245659,Blood Pressure,29.4,30054133.0,6069.7773,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8849002.548586864
Algeria,Men,1999,0.292378697131641,Blood Pressure,29.2,30474354.0,6421.5083,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8910051.918448413
Algeria,Men,2000,0.290390279954379,Blood Pressure,29.0,30903893.0,6834.5537,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8974190.139950173
Algeria,Men,2001,0.288393517679779,Blood Pressure,28.8,31331221.0,7218.2456,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",9035721.037392562
Algeria,Men,2002,0.286402663704781,Blood Pressure,28.6,31750835.0,7814.8384,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",9093523.71885099
Algeria,Men,2003,0.284330541332812,Blood Pressure,28.4,32175818.0,8590.178,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",9148567.749766037
Algeria,Men,2004,0.282217878774984,Blood Pressure,28.2,32628286.0,9182.294,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",9208285.662983507
Algeria,Men,2005,0.280014389148005,Blood Pressure,28.0,33109249.0,9969.623,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",9271066.133884197
Algeria,Men,2006,0.277677404388113,Blood Pressure,27.8,33623506.0,10385.779,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",9336487.872508144
Algeria,Men,2007,0.27536132473147,Blood Pressure,27.5,34189416.0,10974.742,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",9414442.881555317
Algeria,Men,2008,0.272989797270375,Blood Pressure,27.3,34816961.0,11475.002,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",9504675.124960553
Algeria,Men,2009,0.270541108404919,Blood Pressure,27.1,35490445.0,11907.021,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",9601624.328083817
Algeria,Men,2010,0.267962192509248,Blood Pressure,26.8,36188236.0,12587.744,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",9697079.061602099
Algeria,Men,2011,0.265231945049748,Blood Pressure,26.5,36903376.0,13204.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",9787954.195382189
Algeria,Men,2012,0.262539493110421,Blood Pressure,26.3,37646166.0,13392.944,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",9883605.339190766
Algeria,Men,2013,0.259805788079447,Blood Pressure,26.0,38414171.0,13508.265,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",9980223.970073638
Algeria,Men,2014,0.256999024104721,Blood Pressure,25.7,39205031.0,13760.384,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",10075654.706995333
Algeria,Men,2015,0.254158233914663,Blood Pressure,25.4,40019529.0,14007.894,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",10171292.81273664
Bahrain,Men,1975,0.406111955181811,Blood Pressure,40.6,283243.0,6252.0,,"Middle East, North Africa, Afghanistan & Pakistan",115028.36852156169
Bahrain,Men,1976,0.401331187306757,Blood Pressure,40.1,297863.0,6875.0,,"Middle East, North Africa, Afghanistan & Pakistan",119541.71144475255
Bahrain,Men,1977,0.396513505756992,Blood Pressure,39.7,312823.0,7084.0,,"Middle East, North Africa, Afghanistan & Pakistan",124038.54441141951
Bahrain,Men,1978,0.391697976424825,Blood Pressure,39.2,328046.0,7037.0,,"Middle East, North Africa, Afghanistan & Pakistan",128494.95437425814
Bahrain,Men,1979,0.386921007210059,Blood Pressure,38.7,343457.0,6730.0,,"Middle East, North Africa, Afghanistan & Pakistan",132890.72837334525
Bahrain,Men,1980,0.382257260258211,Blood Pressure,38.2,358978.0,6994.0,,"Middle East, North Africa, Afghanistan & Pakistan",137221.94677297206
Bahrain,Men,1981,0.37768647971957,Blood Pressure,37.8,373524.0,6875.0,,"Middle East, North Africa, Afghanistan & Pakistan",141074.96465077266
Bahrain,Men,1982,0.373201999551844,Blood Pressure,37.3,386983.0,7036.0,,"Middle East, North Africa, Afghanistan & Pakistan",144422.82939257126
Bahrain,Men,1983,0.368735576485826,Blood Pressure,36.9,400707.0,7240.0,,"Middle East, North Africa, Afghanistan & Pakistan",147754.9266469059
Bahrain,Men,1984,0.364275823615119,Blood Pressure,36.4,415154.0,7264.0,,"Middle East, North Africa, Afghanistan & Pakistan",151230.5652771111
Bahrain,Men,1985,0.359707478520738,Blood Pressure,36.0,430358.0,6972.0,,"Middle East, North Africa, Afghanistan & Pakistan",154802.99104122777
Bahrain,Men,1986,0.354991979965917,Blood Pressure,35.5,446286.0,6880.0,,"Middle East, North Africa, Afghanistan & Pakistan",158427.95077106924
Bahrain,Men,1987,0.350091781388829,Blood Pressure,35.0,462854.0,6786.0,High income,"Middle East, North Africa, Afghanistan & Pakistan",162041.38138294505
Bahrain,Men,1988,0.34503970078932,Blood Pressure,34.5,479929.0,6802.0,High income,"Middle East, North Africa, Afghanistan & Pakistan",165594.55856011756
Bahrain,Men,1989,0.339822742341442,Blood Pressure,34.0,497327.0,6751.0,High income,"Middle East, North Africa, Afghanistan & Pakistan",169003.02498044234
Bahrain,Men,1990,0.334442735658785,Blood Pressure,33.4,514797.0,6542.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",172170.11698893554
Bahrain,Men,1991,0.32891824998532,Blood Pressure,32.9,503052.0,7059.957,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",165462.9834916152
Bahrain,Men,1992,0.323357440803188,Blood Pressure,32.3,516458.0,7993.8926,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",167000.53716233288
Bahrain,Men,1993,0.317899417562464,Blood Pressure,31.8,530225.0,9102.066,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",168558.21867705748
Bahrain,Men,1994,0.312592296929599,Blood Pressure,31.3,544366.0,9935.004,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",170164.61831037808
Bahrain,Men,1995,0.307478744790073,Blood Pressure,30.7,558879.0,10695.393,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",171843.4134095312
Bahrain,Men,1996,0.302526537212778,Blood Pressure,30.3,573792.0,11640.821,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",173587.3068403943
Bahrain,Men,1997,0.29778802819063,Blood Pressure,29.8,589115.0,12528.39,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",175431.39422752298
Bahrain,Men,1998,0.29320636733146,Blood Pressure,29.3,604842.0,13776.008,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",177343.52562949492
Bahrain,Men,1999,0.288764183283062,Blood Pressure,28.9,620989.0,15263.758,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",179319.38141276542
Bahrain,Men,2000,0.284456559516279,Blood Pressure,28.4,637582.0,17021.723,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",181364.38212950822
Bahrain,Men,2001,0.280236236997,Blood Pressure,28.0,661316.0,18152.963,High income,"Middle East, North Africa, Afghanistan & Pakistan",185324.70730590806
Bahrain,Men,2002,0.276066556602018,Blood Pressure,27.6,710553.0,19487.842,High income,"Middle East, North Africa, Afghanistan & Pakistan",196159.9199932337
Bahrain,Men,2003,0.271944515016836,Blood Pressure,27.2,764517.0,21391.611,High income,"Middle East, North Africa, Afghanistan & Pakistan",207906.2047871264
Bahrain,Men,2004,0.26787111177499,Blood Pressure,26.8,823741.0,23389.602,High income,"Middle East, North Africa, Afghanistan & Pakistan",220656.41748464204
Bahrain,Men,2005,0.263810347421935,Blood Pressure,26.4,888822.0,25230.9,High income,"Middle East, North Africa, Afghanistan & Pakistan",234480.4406162591
Bahrain,Men,2006,0.259730519845545,Blood Pressure,26.0,960424.0,26840.125,High income,"Middle East, North Africa, Afghanistan & Pakistan",249451.42479213772
Bahrain,Men,2007,0.255711836767441,Blood Pressure,25.6,1039295.0,28884.697,High income,"Middle East, North Africa, Afghanistan & Pakistan",265760.0333932176
Bahrain,Men,2008,0.251721710071488,Blood Pressure,25.2,1103496.0,30612.498,High income,"Middle East, North Africa, Afghanistan & Pakistan",277773.9001770468
Bahrain,Men,2009,0.247717785844717,Blood Pressure,24.8,1178415.0,31729.566,High income,"Middle East, North Africa, Afghanistan & Pakistan",291914.35460620216
Bahrain,Men,2010,0.24370762477281,Blood Pressure,24.4,1228543.0,34057.715,High income,"Middle East, North Africa, Afghanistan & Pakistan",299405.29646126233
Bahrain,Men,2011,0.239627964268872,Blood Pressure,24.0,1195020.0,36372.0,High income,"Middle East, North Africa, Afghanistan & Pakistan",286360.20986058743
Bahrain,Men,2012,0.235758307973471,Blood Pressure,23.6,1208964.0,36711.39,High income,"Middle East, North Africa, Afghanistan & Pakistan",285023.3070408394
Bahrain,Men,2013,0.231975037509257,Blood Pressure,23.2,1253191.0,37704.21,High income,"Middle East, North Africa, Afghanistan & Pakistan",290709.02923126327
Bahrain,Men,2014,0.228269406110236,Blood Pressure,22.8,1314562.0,38364.83,High income,"Middle East, North Africa, Afghanistan & Pakistan",300074.28703508404
Bahrain,Men,2015,0.224658423798375,Blood Pressure,22.5,1370322.0,38369.66,High income,"Middle East, North Africa, Afghanistan & Pakistan",307854.3806162368
Djibouti,Men,1975,0.403083188997808,Blood Pressure,40.3,209908.0,4691.0,,"Middle East, North Africa, Afghanistan & Pakistan",84610.38603615187
Djibouti,Men,1976,0.402421682102028,Blood Pressure,40.2,230737.0,4878.0,,"Middle East, North Africa, Afghanistan & Pakistan",92853.57166317564
Djibouti,Men,1977,0.401609543649025,Blood Pressure,40.2,254613.0,4036.0,,"Middle East, North Africa, Afghanistan & Pakistan",102255.0107371092
Djibouti,Men,1978,0.400702214733092,Blood Pressure,40.1,280031.0,3419.0,,"Middle East, North Africa, Afghanistan & Pakistan",112209.04189392248
Djibouti,Men,1979,0.399636342180472,Blood Pressure,40.0,304513.0,3308.0,,"Middle East, North Africa, Afghanistan & Pakistan",121694.46146640208
Djibouti,Men,1980,0.398367349833161,Blood Pressure,39.8,325815.0,3167.0,,"Middle East, North Africa, Afghanistan & Pakistan",129794.05808589136
Djibouti,Men,1981,0.396675010308726,Blood Pressure,39.7,343047.0,3091.0,,"Middle East, North Africa, Afghanistan & Pakistan",136078.17226137753
Djibouti,Men,1982,0.394506753542819,Blood Pressure,39.5,356880.0,3043.0,,"Middle East, North Africa, Afghanistan & Pakistan",140791.57020436125
Djibouti,Men,1983,0.392040968815482,Blood Pressure,39.2,369553.0,2963.0,,"Middle East, North Africa, Afghanistan & Pakistan",144879.91614866783
Djibouti,Men,1984,0.389225451990852,Blood Pressure,38.9,384053.0,2944.0,,"Middle East, North Africa, Afghanistan & Pakistan",149483.2025134427
Djibouti,Men,1985,0.386143385686654,Blood Pressure,38.6,402687.0,2880.0,,"Middle East, North Africa, Afghanistan & Pakistan",155494.92155200164
Djibouti,Men,1986,0.382798945851484,Blood Pressure,38.3,426341.0,2743.0,,"Middle East, North Africa, Afghanistan & Pakistan",163202.88537326755
Djibouti,Men,1987,0.379224147448275,Blood Pressure,37.9,454399.0,2670.0,,"Middle East, North Africa, Afghanistan & Pakistan",172319.0733763487
Djibouti,Men,1988,0.37543324874922,Blood Pressure,37.5,484523.0,2652.0,,"Middle East, North Africa, Afghanistan & Pakistan",181906.04398371832
Djibouti,Men,1989,0.371524772842297,Blood Pressure,37.2,523355.0,2436.0,,"Middle East, North Africa, Afghanistan & Pakistan",194439.34749088035
Djibouti,Men,1990,0.367457743604153,Blood Pressure,36.7,579538.0,2308.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",212955.72581286362
Djibouti,Men,1991,0.363341326814658,Blood Pressure,36.3,631092.0,2013.3427,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",229301.80462211618
Djibouti,Men,1992,0.359220058457529,Blood Pressure,35.9,626010.0,2141.634,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",224875.34879499776
Djibouti,Men,1993,0.355179740853595,Blood Pressure,35.5,614245.0,2290.7847,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",218167.37992061645
Djibouti,Men,1994,0.351188886685316,Blood Pressure,35.1,626710.0,2175.3618,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",220093.58717455438
Djibouti,Men,1995,0.347261726325708,Blood Pressure,34.7,633074.0,2262.4287,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",219842.37013192129
Djibouti,Men,1996,0.343423840232138,Blood Pressure,34.3,648348.0,2081.9954,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",222658.1599668262
Djibouti,Men,1997,0.339675969228188,Blood Pressure,34.0,671817.0,2080.5134,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",228200.09061897357
Djibouti,Men,1998,0.336007816987399,Blood Pressure,33.6,699352.0,1974.5657,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",234987.73882577146
Djibouti,Men,1999,0.332417802906763,Blood Pressure,33.2,724218.0,1930.5078,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",240742.95638553007
Djibouti,Men,2000,0.329028121499704,Blood Pressure,32.9,747318.0,1880.9988,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",245888.6377029158
Djibouti,Men,2001,0.325737565183121,Blood Pressure,32.6,771313.0,1845.6991,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",251245.61861408863
Djibouti,Men,2002,0.322498674174866,Blood Pressure,32.2,795574.0,1824.4551,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",256571.56020799483
Djibouti,Men,2003,0.31924946823053,Blood Pressure,31.9,813519.0,1945.6655,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",259715.50814543254
Djibouti,Men,2004,0.316030234882478,Blood Pressure,31.6,826124.0,2097.1233,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",261080.16176205224
Djibouti,Men,2005,0.312775388803394,Blood Pressure,31.3,839167.0,2126.8052,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",262470.78469597775
Djibouti,Men,2006,0.309567609064314,Blood Pressure,31.0,855764.0,2342.2192,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",264916.8154033136
Djibouti,Men,2007,0.306450175171401,Blood Pressure,30.6,874528.0,2396.018,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",267999.25879229495
Djibouti,Men,2008,0.303503056666922,Blood Pressure,30.4,892734.0,2463.4448,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",270947.49779048795
Djibouti,Men,2009,0.300181510810399,Blood Pressure,30.0,911527.0,2521.5046,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",273623.5520044706
Djibouti,Men,2010,0.296704089873381,Blood Pressure,29.7,930251.0,2543.8733,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",276009.27630880254
Djibouti,Men,2011,0.292878851378692,Blood Pressure,29.3,948558.0,2590.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",277812.5775060693
Djibouti,Men,2012,0.289503182291733,Blood Pressure,29.0,966747.0,2654.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",279876.332970986
Djibouti,Men,2013,0.28613968458115,Blood Pressure,28.6,984824.0,2724.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",281797.22872794647
Djibouti,Men,2014,0.282813322111159,Blood Pressure,28.3,1002717.0,2823.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",283581.725907335
Djibouti,Men,2015,0.279533965943009,Blood Pressure,28.0,1020313.0,2941.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",285212.13939320936
Egypt,Men,1975,0.291730720530357,Blood Pressure,29.2,38875327.0,2265.0,,"Middle East, North Africa, Afghanistan & Pakistan",11341127.156563241
Egypt,Men,1976,0.290710982200125,Blood Pressure,29.1,39795557.0,2560.0,,"Middle East, North Africa, Afghanistan & Pakistan",11569005.462671058
Egypt,Men,1977,0.289651797003085,Blood Pressure,29.0,40748870.0,2817.0,,"Middle East, North Africa, Afghanistan & Pakistan",11802983.421345102
Egypt,Men,1978,0.288571322017633,Blood Pressure,28.9,41761431.0,2939.0,,"Middle East, North Africa, Afghanistan & Pakistan",12051151.353018163
Egypt,Men,1979,0.287430568731084,Blood Pressure,28.7,42818628.0,3076.0,,"Middle East, North Africa, Afghanistan & Pakistan",12307382.598324718
Egypt,Men,1980,0.286279822667312,Blood Pressure,28.6,43950413.0,3298.0,,"Middle East, North Africa, Afghanistan & Pakistan",12582116.439795123
Egypt,Men,1981,0.285146313201249,Blood Pressure,28.5,45147224.0,3309.0,,"Middle East, North Africa, Afghanistan & Pakistan",12873564.474870946
Egypt,Men,1982,0.284026365209357,Blood Pressure,28.4,46407611.0,3543.0,,"Middle East, North Africa, Afghanistan & Pakistan",13180985.070379773
Egypt,Men,1983,0.282965772048226,Blood Pressure,28.3,47786402.0,3701.0,,"Middle East, North Africa, Afghanistan & Pakistan",13521916.13533689
Egypt,Men,1984,0.281997441847449,Blood Pressure,28.2,49247334.0,3810.0,,"Middle East, North Africa, Afghanistan & Pakistan",13887622.205806898
Egypt,Men,1985,0.281115258252404,Blood Pressure,28.1,50734968.0,3939.0,,"Middle East, North Africa, Afghanistan & Pakistan",14262373.631747454
Egypt,Men,1986,0.28019188310042,Blood Pressure,28.0,52206295.0,3921.0,,"Middle East, North Africa, Afghanistan & Pakistan",14627780.10574604
Egypt,Men,1987,0.279179107288674,Blood Pressure,27.9,53674435.0,3929.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",14984780.84752396
